C_right,v_cap,C_sys,PID_7A_loop,PID_45W_loop,PID_n7A_loop,supercap_max_power_current,supercap_target_voltage
0.064469,21.842051,1.714873,24.997803,24.997803,17.542784,2.572309,24.820515
0.096894,21.842051,1.727767,24.997803,24.997803,17.560513,2.572309,24.820515
-0.025788,21.842051,1.656851,24.997803,24.997803,17.587105,2.572309,24.820515
0.006447,21.842051,1.663298,24.997803,24.997803,17.587105,2.572309,24.820515
0.038681,21.842051,1.656851,24.997803,24.997803,17.587105,2.572309,24.820515
0.006447,21.842051,1.650404,24.997803,24.997803,17.587105,2.572309,24.820515
0.161172,21.842051,1.656851,24.997803,24.997803,17.542784,2.572309,24.820515
0.083810,21.842051,1.669744,24.997803,24.997803,17.542784,2.572309,24.820515
0.109597,21.842051,2.475636,24.997803,24.997803,17.569378,2.572309,24.820515
0.032385,21.842051,2.424031,24.997803,24.997803,17.569378,2.572309,24.820515
-0.070916,21.842051,2.469159,24.997803,24.997803,17.569679,2.572309,24.820515
0.135385,21.842051,2.475606,24.997803,24.997803,17.560513,2.572309,24.820515
0.058022,21.842051,2.411137,24.997803,24.997803,17.533918,2.572309,24.820515
0.051575,21.842051,2.443371,24.997803,24.997803,17.560513,2.572309,24.820515
0.038681,21.842051,2.475606,24.997803,24.997803,17.596157,2.572309,24.820515
-0.096703,21.842051,2.482053,24.997803,24.997803,17.551649,2.572309,24.820515
0.109597,21.842051,2.482053,24.997803,24.997803,17.551649,2.572309,24.820515
-0.019343,21.842051,2.475606,24.997803,24.997803,17.587105,2.572309,24.820515
0.070916,21.842051,2.475606,24.997803,24.997803,17.578241,2.572309,24.820515
0.032234,21.842051,2.424031,24.997803,24.997803,17.578241,2.572309,24.820515
0.032234,21.842051,2.424031,24.997803,24.997803,17.587105,2.572309,24.820515
0.064576,21.842051,2.449818,24.997803,24.997803,17.604836,2.572309,24.820515
0.083810,21.842051,2.475606,24.997803,24.997803,17.560513,2.572309,24.820515
